customer_id,company_size,industry,region,customer_type,total_months_active,is_churned,latest_plan_type,avg_monthly_revenue,avg_session_duration,total_platform_uses,avg_engagement_count,engagement_rate,latest_satisfaction_score,latest_nps_score,session_duration_decay_ratio,revenue_trend_ratio,engagement_trend_ratio,outreach_volume_trend_ratio
CUST_03944,40,Technology,North America,SMB,23,1,Basic,29.0,22.785714285714285,53,0.17857142857142858,0.07142857142857142,6.0,6.0,0.505,1.0,0.0,0.0
CUST_03945,718,Finance,Latin America,Enterprise,20,0,Pro,299.0,71.71428571428571,155,0.47619047619047616,0.21428571428571427,7.0,23.0,0.669,1.0,0.0,0.0
CUST_03946,55,Technology,North America,Mid-market,7,0,Basic,49.0,35.75,34,0.125,0.125,9.0,50.0,0.769,1.0,0.0,0.0
CUST_03947,419,E-commerce,North America,Mid-market,1,1,Basic,49.0,31.5,5,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_03948,48,Education,North America,SMB,6,1,Enterprise,299.0,25.571428571428573,3,0.2857142857142857,0.0,8.0,6.0,0.528,1.0,0.0,0.0
CUST_03949,44,Education,Europe,SMB,7,1,Basic,29.0,26.25,14,0.0,0.0,7.0,36.0,0.495,1.0,0.0,0.0
CUST_03950,17,Retail,North America,SMB,7,1,Enterprise,299.0,24.25,18,0.5,0.1875,7.0,23.0,0.969,1.0,1.333,2.0
CUST_03951,13,Finance,Europe,SMB,16,0,Basic,29.0,26.058823529411764,30,0.17647058823529413,0.0,7.0,23.0,0.48,1.0,0.0,0.0
CUST_03952,21,E-commerce,Latin America,SMB,1,0,Basic,29.0,11.5,3,0.5,0.5,7.0,23.0,1.0,1.0,1.0,1.0
CUST_03953,28,Finance,Latin America,SMB,21,0,Basic,29.0,25.0,28,0.13636363636363635,0.045454545454545456,7.0,23.0,0.68,1.0,10.998,3.666
CUST_03954,3863,Finance,Asia-Pacific,Enterprise,16,0,Enterprise,999.0,62.470588235294116,102,0.47058823529411764,0.3235294117647059,7.0,23.0,0.624,1.0,0.0,0.0
CUST_03955,44,Retail,Latin America,SMB,14,0,Basic,29.0,28.666666666666668,29,0.06666666666666667,0.06666666666666667,7.0,23.0,0.523,1.0,0.0,0.0
CUST_03956,85,Finance,Latin America,Mid-market,23,0,Basic,49.0,47.541666666666664,103,0.6666666666666666,0.2638888888888889,10.0,58.0,0.684,1.0,1.895,1.5
CUST_03957,190,Education,Asia-Pacific,Mid-market,4,1,Basic,49.0,34.6,9,0.4,0.2,7.0,23.0,0.78,1.0,2.5,2.5
CUST_03958,268,Retail,Latin America,Mid-market,22,0,Basic,49.0,43.78260869565217,82,0.30434782608695654,0.17391304347826086,10.0,44.0,0.834,1.0,0.0,0.0
CUST_03959,45,E-commerce,Asia-Pacific,SMB,12,0,Basic,29.0,24.2,29,0.13333333333333333,0.0,7.0,23.0,0.93,1.0,0.0,0.0
CUST_03960,17,Retail,Asia-Pacific,SMB,15,0,Basic,29.0,23.4375,30,0.25,0.0625,6.0,26.0,0.469,1.0,0.0,6.0
CUST_03961,324,Retail,Europe,Mid-market,16,0,Pro,199.0,41.0,50,0.23529411764705882,0.11764705882352941,8.0,29.0,0.659,1.0,4.25,2.125
CUST_03962,11,Retail,Latin America,SMB,11,0,Basic,29.0,24.25,22,0.25,0.16666666666666666,7.0,23.0,1.093,1.0,3.0,2.0
CUST_03963,14,Finance,North America,SMB,2,0,Basic,29.0,18.666666666666668,1,0.0,0.0,7.0,23.0,0.83,1.0,0.0,0.0
CUST_03964,282,E-commerce,Europe,Mid-market,21,0,Pro,199.0,38.68181818181818,79,0.13636363636363635,0.045454545454545456,7.0,23.0,0.633,1.0,0.0,0.0
CUST_03965,2,E-commerce,North America,SMB,11,0,Basic,29.0,28.25,16,0.5,0.20833333333333334,7.0,23.0,0.743,1.0,0.0,0.0
CUST_03966,19,Technology,Asia-Pacific,SMB,8,1,Basic,29.0,20.444444444444443,14,0.0,0.0,7.0,23.0,0.685,1.0,0.0,0.0
CUST_03967,3253,Retail,Asia-Pacific,Enterprise,6,0,Basic,99.0,62.857142857142854,40,0.42857142857142855,0.21428571428571427,7.0,23.0,0.509,1.0,2.333,1.167
CUST_03968,39,Retail,North America,SMB,8,1,Pro,99.0,27.0,7,0.18181818181818182,0.09090909090909091,7.0,23.0,0.704,1.0,0.0,0.0
CUST_03969,27,Education,Asia-Pacific,SMB,18,0,Basic,29.0,22.36842105263158,30,0.10526315789473684,0.10526315789473684,10.0,46.0,0.514,1.0,0.0,0.0
CUST_03970,101,Healthcare,North America,Mid-market,0,0,Enterprise,499.0,12.0,0,1.0,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_03971,224,Healthcare,North America,Mid-market,11,1,Pro,199.0,32.0,50,0.07142857142857142,0.07142857142857142,7.0,23.0,0.672,1.0,0.0,0.0
CUST_03972,11,Finance,Europe,SMB,4,1,Basic,29.0,22.0,6,0.0,0.0,7.0,23.0,0.341,1.0,0.0,0.0
CUST_03973,310,E-commerce,Asia-Pacific,Mid-market,5,1,Enterprise,499.0,34.5,17,0.6666666666666666,0.0,7.0,23.0,0.725,1.0,0.0,1.5
CUST_03974,25,Education,Asia-Pacific,SMB,11,0,Basic,29.0,30.416666666666668,12,0.3333333333333333,0.0,7.0,23.0,0.625,1.0,0.0,1.5
CUST_03975,40,E-commerce,North America,SMB,7,0,Basic,29.0,22.5,12,0.125,0.0,7.0,23.0,0.711,1.0,0.0,0.0
CUST_03976,4,Technology,Europe,SMB,12,0,Basic,29.0,27.23076923076923,21,0.38461538461538464,0.0,7.0,23.0,0.734,1.0,0.0,0.0
CUST_03977,447,Education,Europe,Mid-market,6,0,Pro,199.0,43.57142857142857,14,0.5714285714285714,0.2857142857142857,7.0,23.0,0.757,1.0,1.75,0.875
CUST_03978,8,Retail,Latin America,SMB,3,1,Basic,29.0,21.5,5,0.25,0.0,7.0,23.0,0.86,1.0,0.0,2.0
CUST_03979,215,Education,North America,Mid-market,6,0,Pro,199.0,30.428571428571427,19,0.0,0.0,7.0,23.0,1.15,1.0,0.0,0.0
CUST_03980,4184,Education,Asia-Pacific,Enterprise,13,0,Enterprise,999.0,73.57142857142857,90,0.42857142857142855,0.35714285714285715,9.0,31.0,0.51,1.0,0.0,0.0
CUST_03981,15,E-commerce,North America,SMB,11,0,Pro,99.0,28.583333333333332,21,0.16666666666666666,0.0,7.0,23.0,0.665,1.0,0.0,3.0
CUST_03982,41,Healthcare,Europe,SMB,4,1,Basic,29.0,20.2,6,0.0,0.0,7.0,23.0,0.941,1.0,0.0,0.0
CUST_03983,2242,Education,North America,Enterprise,6,0,Enterprise,999.0,77.0,50,0.42857142857142855,0.2857142857142857,7.0,23.0,0.669,1.0,0.0,1.167
CUST_03984,122,Retail,North America,Mid-market,8,0,Enterprise,499.0,33.888888888888886,25,0.2222222222222222,0.0,7.0,23.0,0.546,1.0,0.0,0.0
CUST_03985,4,Retail,North America,SMB,11,0,Basic,29.0,21.083333333333332,20,0.25,0.16666666666666666,7.0,23.0,0.474,1.0,0.0,0.0
CUST_03986,12,Retail,Asia-Pacific,SMB,21,0,Pro,99.0,25.454545454545453,32,0.22727272727272727,0.11363636363636363,7.0,23.0,0.589,1.0,0.0,0.0
CUST_03987,414,Technology,Europe,Mid-market,8,0,Enterprise,499.0,37.55555555555556,34,0.3333333333333333,0.1111111111111111,7.0,23.0,0.879,1.0,4.5,3.0
CUST_03988,44,Healthcare,Europe,SMB,18,1,Basic,29.0,23.904761904761905,33,0.19047619047619047,0.09523809523809523,7.0,23.0,0.607,1.0,0.0,0.0
CUST_03989,48,Technology,Asia-Pacific,SMB,15,0,Basic,29.0,29.375,23,0.375,0.09375,7.0,23.0,0.374,1.0,0.0,0.0
CUST_03990,1556,Finance,Asia-Pacific,Enterprise,16,0,Pro,299.0,80.29411764705883,107,0.35294117647058826,0.17647058823529413,7.0,23.0,0.492,1.0,2.833,2.833
CUST_03991,45,Technology,Europe,SMB,17,0,Basic,29.0,27.166666666666668,27,0.05555555555555555,0.0,6.0,9.0,0.681,1.0,0.0,0.0
CUST_03992,1469,Retail,Latin America,Enterprise,2,0,Basic,99.0,25.0,18,0.3333333333333333,0.3333333333333333,7.0,23.0,0.82,1.0,1.5,1.5
CUST_03993,31,Technology,North America,SMB,11,1,Basic,29.0,26.25,20,0.25,0.0,7.0,23.0,1.01,1.0,0.0,2.0
CUST_03994,28,Finance,Latin America,SMB,3,1,Basic,29.0,12.666666666666666,2,0.0,0.0,7.0,23.0,1.105,1.0,0.0,0.0
CUST_03995,13,Retail,Europe,SMB,13,0,Basic,29.0,28.642857142857142,26,0.14285714285714285,0.07142857142857142,7.0,27.0,0.454,1.0,0.0,0.0
CUST_03996,246,Education,Europe,Mid-market,1,0,Pro,199.0,41.0,5,1.0,1.0,7.0,23.0,1.0,1.0,1.0,1.0
CUST_03997,172,Technology,North America,Mid-market,9,0,Pro,199.0,43.8,24,0.2,0.1,7.0,23.0,0.491,1.0,0.0,0.0
CUST_03998,1210,Healthcare,Europe,Enterprise,23,0,Enterprise,999.0,67.16666666666667,151,0.875,0.5125000000000001,7.0,4.0,0.61,1.0,1.951,1.143
CUST_03999,19,Healthcare,Latin America,SMB,19,1,Pro,99.0,24.227272727272727,26,0.13636363636363635,0.045454545454545456,9.0,35.0,0.64,1.0,0.0,3.666
CUST_04000,56,Technology,North America,Mid-market,6,0,Basic,49.0,31.428571428571427,13,0.8571428571428571,0.5,8.0,34.0,0.843,1.0,0.5,1.167
CUST_04001,363,Technology,Europe,Mid-market,12,0,Pro,199.0,34.15384615384615,58,0.07692307692307693,0.0,7.0,23.0,0.82,1.0,0.0,0.0
CUST_04002,3595,Finance,Latin America,Enterprise,14,1,Pro,299.0,69.36842105263158,131,1.2105263157894737,0.5789473684210527,7.0,23.0,0.742,1.0,0.0,0.413
CUST_04003,32,Retail,Latin America,SMB,2,0,Pro,99.0,8.0,1,0.6666666666666666,0.6666666666666666,7.0,23.0,1.25,1.0,0.75,0.75
CUST_04004,26,E-commerce,North America,SMB,7,0,Pro,99.0,15.0,9,0.375,0.0,7.0,23.0,0.833,1.0,0.0,1.333
CUST_04005,12,Finance,Latin America,SMB,11,0,Pro,99.0,20.583333333333332,15,0.08333333333333333,0.0,7.0,23.0,0.462,1.0,0.0,5.999
CUST_04006,7,Technology,Europe,SMB,8,1,Basic,29.0,26.88888888888889,13,0.3333333333333333,0.1111111111111111,5.0,-20.0,0.595,1.0,0.0,0.0
CUST_04007,25,Finance,North America,SMB,4,0,Basic,29.0,24.8,4,0.0,0.0,7.0,23.0,0.685,1.0,0.0,0.0
CUST_04008,41,Education,Latin America,SMB,6,0,Pro,99.0,18.857142857142858,12,0.42857142857142855,0.07142857142857142,7.0,23.0,1.14,1.0,3.5,2.333
CUST_04009,18,Finance,North America,SMB,10,1,Pro,99.0,21.09090909090909,14,0.18181818181818182,0.09090909090909091,7.0,23.0,0.948,1.0,0.0,0.0
CUST_04010,29,E-commerce,Latin America,SMB,21,0,Pro,99.0,23.545454545454547,36,0.18181818181818182,0.022727272727272728,7.0,23.0,0.743,1.0,0.0,0.0
CUST_04011,7,E-commerce,North America,SMB,12,0,Basic,29.0,26.8,25,0.2,0.06666666666666667,7.0,23.0,0.429,1.0,0.0,2.5
CUST_04012,43,Education,North America,SMB,3,0,Basic,29.0,22.25,2,0.0,0.0,7.0,23.0,0.944,1.0,0.0,0.0
CUST_04013,427,E-commerce,North America,Mid-market,8,0,Pro,199.0,42.888888888888886,29,0.3333333333333333,0.2222222222222222,7.0,23.0,0.653,1.0,0.0,0.0
CUST_04014,268,Healthcare,Latin America,Mid-market,18,0,Pro,199.0,41.26315789473684,79,0.47368421052631576,0.23684210526315788,7.0,23.0,0.582,1.0,4.222,2.111
CUST_04015,21,Finance,Asia-Pacific,SMB,16,1,Basic,29.0,23.095238095238095,42,0.23809523809523808,0.0,7.0,23.0,0.801,1.0,0.0,0.0
CUST_04016,432,Retail,North America,Mid-market,2,1,Pro,199.0,25.333333333333332,6,0.0,0.0,7.0,23.0,1.125,1.0,0.0,0.0
CUST_04017,30,Healthcare,Asia-Pacific,SMB,5,1,Pro,99.0,20.833333333333332,14,0.16666666666666666,0.0,7.0,23.0,0.504,1.0,0.0,0.0
CUST_04018,2692,Technology,Europe,Enterprise,13,0,Enterprise,999.0,56.0,101,0.5714285714285714,0.35714285714285715,7.0,21.0,0.759,1.0,1.4,0.875
CUST_04019,164,Education,Latin America,Mid-market,6,0,Basic,49.0,40.0,17,0.0,0.0,7.0,23.0,0.612,1.0,0.0,0.0
CUST_04020,23,Retail,Latin America,SMB,3,1,Pro,99.0,19.0,5,0.25,0.25,7.0,23.0,1.158,1.0,2.0,2.0
CUST_04021,13,Education,North America,SMB,9,0,Basic,29.0,20.9,16,0.0,0.0,7.0,23.0,0.311,1.0,0.0,0.0
CUST_04022,31,E-commerce,North America,SMB,11,0,Pro,99.0,20.5,16,0.16666666666666666,0.041666666666666664,9.0,29.0,0.585,1.0,0.0,0.0
CUST_04023,3925,Technology,North America,Enterprise,10,0,Enterprise,999.0,68.81818181818181,78,0.45454545454545453,0.2727272727272727,7.0,23.0,0.785,1.0,0.0,1.1
CUST_04024,195,Retail,Latin America,Mid-market,17,0,Basic,49.0,43.22222222222222,58,0.2222222222222222,0.1111111111111111,7.0,23.0,0.486,1.0,0.0,0.0
CUST_04025,1,Technology,North America,SMB,8,0,Basic,29.0,22.88888888888889,14,0.1111111111111111,0.1111111111111111,7.0,23.0,0.502,1.0,4.5,4.5
CUST_04026,4648,Technology,Asia-Pacific,Enterprise,20,0,Enterprise,999.0,78.04761904761905,132,0.5714285714285714,0.38095238095238093,7.0,23.0,0.788,1.0,0.0,0.875
CUST_04027,37,E-commerce,Latin America,SMB,15,0,Basic,29.0,23.9375,20,0.1875,0.125,7.0,23.0,0.627,1.0,0.0,0.0
CUST_04028,396,Education,Latin America,Mid-market,4,0,Pro,199.0,29.0,18,0.2,0.2,7.0,23.0,0.845,1.0,0.0,0.0
CUST_04029,1559,Technology,Latin America,Enterprise,8,1,Pro,299.0,72.44444444444444,43,0.2222222222222222,0.1111111111111111,7.0,23.0,0.511,1.0,0.0,0.0
CUST_04030,18,Retail,North America,SMB,16,0,Basic,29.0,20.529411764705884,25,0.11764705882352941,0.058823529411764705,8.0,29.0,0.511,1.0,8.499,8.499
CUST_04031,18,Education,North America,SMB,2,0,Basic,29.0,16.0,4,0.3333333333333333,0.0,7.0,23.0,1.0,1.0,0.0,1.5
CUST_04032,42,Healthcare,North America,SMB,20,1,Pro,99.0,22.73913043478261,36,0.391304347826087,0.13043478260869565,6.0,8.0,0.616,1.0,3.833,3.833
CUST_04033,3,Healthcare,Latin America,SMB,4,0,Basic,29.0,22.4,7,0.2,0.0,7.0,23.0,0.625,1.0,0.0,2.5
CUST_04034,319,E-commerce,Latin America,Mid-market,15,0,Pro,199.0,47.25,57,0.375,0.15625,9.0,32.0,0.688,1.0,0.0,0.0
CUST_04035,19,Education,North America,SMB,8,0,Basic,29.0,21.555555555555557,10,0.2222222222222222,0.0,7.0,23.0,0.719,1.0,0.0,0.0
CUST_04036,8,Technology,Latin America,SMB,2,1,Pro,99.0,14.666666666666666,3,0.0,0.0,7.0,23.0,0.989,1.0,0.0,0.0
CUST_04037,16,E-commerce,Europe,SMB,7,1,Basic,29.0,23.0,26,0.3,0.1,7.0,23.0,0.522,1.0,0.0,0.0
CUST_04038,36,Education,North America,SMB,5,0,Basic,29.0,19.833333333333332,8,0.3333333333333333,0.16666666666666666,7.0,23.0,0.908,1.0,0.0,0.0
CUST_04039,46,E-commerce,North America,SMB,9,0,Pro,99.0,22.3,15,0.1,0.0,5.0,2.0,0.493,1.0,0.0,0.0
CUST_04040,44,E-commerce,Asia-Pacific,SMB,7,0,Basic,29.0,24.0,17,0.25,0.0,7.0,23.0,0.646,1.0,0.0,4.0
CUST_04041,16,Retail,North America,SMB,20,0,Basic,29.0,25.857142857142858,33,0.14285714285714285,0.09523809523809523,7.0,23.0,0.619,1.0,5.249,3.5
CUST_04042,8,Finance,Asia-Pacific,SMB,18,0,Pro,99.0,26.05263157894737,31,0.10526315789473684,0.05263157894736842,7.0,23.0,0.384,1.0,0.0,4.75
CUST_04043,222,Technology,North America,Mid-market,2,0,Pro,199.0,26.333333333333332,7,0.6666666666666666,0.3333333333333333,7.0,23.0,1.158,1.0,0.0,0.75
CUST_04044,449,Healthcare,North America,Mid-market,13,0,Pro,199.0,39.785714285714285,60,0.35714285714285715,0.14285714285714285,7.0,23.0,0.478,1.0,0.0,0.0
CUST_04045,111,Retail,North America,Mid-market,22,0,Basic,49.0,45.65217391304348,86,0.2608695652173913,0.21739130434782608,9.0,58.0,0.679,1.0,2.3,1.917
CUST_04046,15,Technology,Latin America,SMB,10,0,Pro,99.0,22.636363636363637,17,0.18181818181818182,0.0,7.0,40.0,0.618,1.0,0.0,0.0
CUST_04047,319,Retail,Europe,Mid-market,16,0,Pro,199.0,39.94117647058823,64,0.17647058823529413,0.11764705882352941,10.0,49.0,0.513,1.0,4.25,2.833
CUST_04048,20,Technology,Europe,SMB,16,0,Basic,29.0,27.41176470588235,26,0.17647058823529413,0.029411764705882353,7.0,23.0,0.438,1.0,0.0,0.0
CUST_04049,49,Technology,Europe,SMB,9,0,Basic,29.0,18.1,13,0.1,0.0,7.0,23.0,0.58,1.0,0.0,0.0
CUST_04050,126,E-commerce,Asia-Pacific,Mid-market,1,0,Enterprise,499.0,15.0,5,1.0,1.0,7.0,23.0,1.0,1.0,1.0,1.0
CUST_04051,8,Technology,Asia-Pacific,SMB,20,0,Pro,99.0,23.095238095238095,34,0.14285714285714285,0.0,7.0,37.0,0.693,1.0,0.0,0.0
CUST_04052,461,Education,North America,Mid-market,13,0,Pro,199.0,42.07142857142857,48,0.21428571428571427,0.07142857142857142,7.0,23.0,0.582,1.0,0.0,2.333
CUST_04053,16,Education,North America,SMB,11,1,Pro,99.0,26.857142857142858,27,0.07142857142857142,0.0,7.0,23.0,0.745,1.0,0.0,0.0
CUST_04054,103,E-commerce,Asia-Pacific,Mid-market,18,0,Basic,49.0,42.89473684210526,60,0.3157894736842105,0.15789473684210525,9.0,40.0,0.851,1.0,0.0,0.0
CUST_04055,81,Technology,Latin America,Mid-market,12,1,Basic,49.0,42.8235294117647,56,0.17647058823529413,0.11764705882352941,7.0,23.0,0.736,1.0,0.0,0.0
CUST_04056,26,Technology,Europe,SMB,10,0,Basic,29.0,23.545454545454547,17,0.09090909090909091,0.0,7.0,23.0,0.467,1.0,0.0,0.0
CUST_04057,13,Finance,Europe,SMB,7,1,Basic,29.0,27.125,10,0.125,0.0,7.0,23.0,0.369,1.0,0.0,0.0
CUST_04058,2,E-commerce,Europe,SMB,7,0,Pro,99.0,21.75,12,0.125,0.125,7.0,23.0,0.552,1.0,0.0,0.0
CUST_04059,188,Healthcare,North America,Mid-market,12,1,Enterprise,499.0,46.76923076923077,44,0.38461538461538464,0.11538461538461539,6.0,21.0,0.556,1.0,4.333,1.3
CUST_04060,24,E-commerce,North America,SMB,0,0,Pro,99.0,14.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_04061,2446,Technology,North America,Enterprise,22,0,Enterprise,999.0,72.95652173913044,158,0.43478260869565216,0.2608695652173913,7.0,23.0,0.713,1.0,0.0,0.0
CUST_04062,11,Technology,North America,SMB,15,0,Basic,29.0,26.8125,28,0.3125,0.0625,7.0,23.0,0.429,1.0,0.0,0.0
CUST_04063,19,Finance,Europe,SMB,0,0,Basic,29.0,8.0,0,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_04064,43,Technology,Asia-Pacific,SMB,3,0,Basic,29.0,17.0,4,0.0,0.0,7.0,23.0,0.647,1.0,0.0,0.0
CUST_04065,4517,Technology,Asia-Pacific,Enterprise,2,0,Enterprise,999.0,29.0,13,0.0,0.0,7.0,23.0,1.121,1.0,0.0,0.0
CUST_04066,14,Education,Asia-Pacific,SMB,1,1,Basic,29.0,19.0,1,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_04067,10,Technology,North America,SMB,4,0,Basic,29.0,14.6,6,0.2,0.2,7.0,23.0,0.822,1.0,2.5,2.5
CUST_04068,1966,Education,North America,Enterprise,19,0,Enterprise,999.0,63.95,142,0.4,0.25,7.0,23.0,0.453,1.0,2.0,1.25
CUST_04069,12,Finance,North America,SMB,12,1,Basic,29.0,25.466666666666665,21,0.26666666666666666,0.0,7.0,23.0,0.628,1.0,0.0,0.0
CUST_04070,400,E-commerce,Europe,Mid-market,9,0,Pro,199.0,35.0,37,0.3,0.1,7.0,23.0,0.657,1.0,0.0,3.333
CUST_04071,1129,Healthcare,North America,Enterprise,20,0,Pro,299.0,74.71428571428571,131,0.47619047619047616,0.2619047619047619,7.0,23.0,0.341,1.0,1.909,1.05
CUST_04072,9,Retail,Europe,SMB,8,0,Basic,29.0,23.444444444444443,13,0.2222222222222222,0.1111111111111111,7.0,23.0,0.789,1.0,0.0,0.0
CUST_04073,2915,Technology,Asia-Pacific,Enterprise,13,0,Enterprise,999.0,66.78571428571429,103,0.2857142857142857,0.21428571428571427,7.0,23.0,0.472,1.0,0.0,0.0
CUST_04074,14,E-commerce,North America,SMB,13,0,Basic,29.0,26.5,27,0.21428571428571427,0.03571428571428571,7.0,9.0,0.698,1.0,0.0,0.0
CUST_04075,43,Technology,Asia-Pacific,SMB,11,0,Basic,29.0,28.166666666666668,25,0.4166666666666667,0.125,7.0,23.0,0.675,1.0,4.0,1.2
CUST_04076,37,E-commerce,Europe,SMB,6,1,Basic,29.0,16.666666666666668,18,0.5555555555555556,0.5555555555555556,7.0,23.0,0.96,1.0,0.9,0.9
CUST_04077,1495,Retail,North America,Enterprise,21,0,Enterprise,999.0,69.04545454545455,187,0.6818181818181818,0.25757575757575757,7.0,23.0,0.637,1.0,1.941,0.733
CUST_04078,10,Technology,North America,SMB,9,1,Basic,29.0,20.0,21,0.1,0.1,8.0,8.0,0.425,1.0,0.0,0.0
CUST_04079,373,Finance,North America,Mid-market,19,1,Pro,199.0,43.36363636363637,69,0.2727272727272727,0.18181818181818182,7.0,23.0,0.438,1.0,2.75,3.667
CUST_04080,902,Finance,North America,Enterprise,23,0,Pro,299.0,71.75,156,0.5,0.23611111111111108,8.0,39.0,0.613,1.0,2.118,1.0
CUST_04081,12,Finance,North America,SMB,13,0,Pro,99.0,24.571428571428573,23,0.35714285714285715,0.0,7.0,23.0,0.529,1.0,0.0,1.4
CUST_04082,26,Education,Asia-Pacific,SMB,6,0,Pro,99.0,26.142857142857142,12,0.14285714285714285,0.14285714285714285,6.0,2.0,0.516,1.0,3.5,3.5
CUST_04083,39,E-commerce,North America,SMB,2,0,Basic,29.0,16.0,5,0.0,0.0,7.0,23.0,0.812,1.0,0.0,0.0
CUST_04084,46,E-commerce,Europe,SMB,10,1,Pro,99.0,20.615384615384617,26,0.07692307692307693,0.0,7.0,23.0,0.922,1.0,0.0,0.0
CUST_04085,37,Retail,Europe,SMB,0,0,Basic,29.0,8.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_04086,385,Retail,North America,Mid-market,3,0,Pro,199.0,33.5,9,0.25,0.25,7.0,23.0,0.985,1.0,0.0,0.0
CUST_04087,23,E-commerce,Asia-Pacific,SMB,6,1,Basic,29.0,18.857142857142858,13,0.2857142857142857,0.14285714285714285,7.0,23.0,0.795,1.0,0.0,1.75
CUST_04088,14,Technology,North America,SMB,5,0,Basic,29.0,24.166666666666668,9,0.5,0.0,7.0,23.0,0.683,1.0,0.0,1.0
CUST_04089,76,Retail,North America,Mid-market,12,0,Pro,199.0,37.76923076923077,45,0.3076923076923077,0.23076923076923078,7.0,23.0,0.662,1.0,2.167,3.25
CUST_04090,12,Technology,Europe,SMB,22,0,Basic,29.0,23.26086956521739,41,0.08695652173913043,0.0,7.0,23.0,0.645,1.0,0.0,0.0
CUST_04091,22,Finance,Asia-Pacific,SMB,2,1,Basic,29.0,15.333333333333334,1,0.0,0.0,7.0,23.0,0.75,1.0,0.0,0.0
CUST_04092,38,Retail,Latin America,SMB,5,0,Basic,29.0,27.833333333333332,4,0.0,0.0,7.0,23.0,0.844,1.0,0.0,0.0
CUST_04093,303,Education,Europe,Mid-market,11,1,Pro,199.0,41.0,48,0.08333333333333333,0.08333333333333333,7.0,23.0,0.671,1.0,0.0,0.0
CUST_04094,425,Retail,Asia-Pacific,Mid-market,2,0,Enterprise,499.0,17.333333333333332,5,0.3333333333333333,0.0,7.0,23.0,1.24,1.0,0.0,1.5
CUST_04095,35,Healthcare,North America,SMB,21,1,Basic,29.0,25.125,47,0.4166666666666667,0.25,7.0,23.0,0.776,1.0,2.0,1.2
CUST_04096,8,Finance,Latin America,SMB,19,1,Basic,29.0,24.833333333333332,41,0.375,0.20833333333333334,5.0,9.0,0.685,1.0,2.4,2.667
CUST_04097,45,Education,Europe,SMB,22,0,Basic,29.0,25.17391304347826,34,0.30434782608695654,0.043478260869565216,7.0,23.0,0.516,1.0,0.0,1.643
CUST_04098,28,Finance,North America,SMB,17,0,Basic,29.0,25.833333333333332,42,0.2222222222222222,0.16666666666666666,6.0,25.0,0.639,1.0,0.0,2.25
CUST_04099,424,Healthcare,North America,Mid-market,10,0,Basic,49.0,46.90909090909091,32,0.18181818181818182,0.09090909090909091,8.0,32.0,0.735,1.0,0.0,2.75
CUST_04100,20,Healthcare,Europe,SMB,4,0,Basic,29.0,20.6,8,0.0,0.0,7.0,23.0,0.752,1.0,0.0,0.0
CUST_04101,14,Finance,North America,SMB,11,1,Basic,29.0,25.714285714285715,21,0.07142857142857142,0.07142857142857142,7.0,23.0,0.642,1.0,6.999,6.999
CUST_04102,1164,Healthcare,Europe,Enterprise,0,0,Enterprise,999.0,46.0,4,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_04103,81,Retail,Europe,Mid-market,16,0,Basic,49.0,41.705882352941174,60,0.11764705882352941,0.0,7.0,23.0,0.539,1.0,0.0,0.0
CUST_04104,36,Finance,Europe,SMB,9,0,Pro,99.0,24.9,23,0.1,0.0,6.0,9.0,0.964,1.0,0.0,0.0
CUST_04105,22,Education,Europe,SMB,5,0,Basic,29.0,17.166666666666668,5,0.5,0.3333333333333333,7.0,23.0,0.291,1.0,0.0,1.0
CUST_04106,37,Healthcare,North America,SMB,3,0,Basic,29.0,18.5,8,0.0,0.0,7.0,23.0,0.73,1.0,0.0,0.0
CUST_04107,296,Education,North America,Mid-market,1,0,Pro,199.0,22.5,5,1.0,0.25,7.0,23.0,1.0,1.0,1.0,1.0
CUST_04108,8,Education,Latin America,SMB,7,0,Basic,29.0,24.0,14,0.125,0.125,7.0,23.0,0.687,1.0,0.0,0.0
CUST_04109,36,Finance,Europe,SMB,9,0,Basic,29.0,22.2,11,0.0,0.0,7.0,23.0,0.788,1.0,0.0,0.0
CUST_04110,3676,Technology,Asia-Pacific,Enterprise,21,0,Enterprise,999.0,74.04545454545455,157,0.6363636363636364,0.4772727272727273,7.0,23.0,0.763,1.0,0.0,0.0
CUST_04111,22,Education,Asia-Pacific,SMB,7,1,Basic,29.0,21.5,13,0.25,0.25,7.0,23.0,0.884,1.0,0.0,0.0
CUST_04112,27,Retail,Europe,SMB,7,1,Pro,99.0,20.0,15,0.375,0.375,7.0,23.0,0.7,1.0,2.667,2.667
CUST_04113,297,Healthcare,North America,Mid-market,15,0,Pro,199.0,44.625,64,0.375,0.125,7.0,23.0,0.616,1.0,0.0,0.0
CUST_04114,387,E-commerce,North America,Mid-market,18,1,Pro,199.0,47.523809523809526,74,0.7142857142857143,0.3492063492063492,7.0,23.0,0.421,1.0,0.0,1.4
